CMDLINE python3 adjoint.py
MEM 474.640625 1738750460.9844
MEM 474.640625 1738750461.0894
MEM 474.640625 1738750461.1944
MEM 474.671875 1738750461.2995
MEM 474.656250 1738750461.4045
MEM 474.656250 1738750461.5093
MEM 474.671875 1738750461.6143
MEM 474.671875 1738750461.7193
MEM 474.671875 1738750461.8243
MEM 474.687500 1738750461.9294
MEM 474.750000 1738750462.0344
MEM 474.796875 1738750462.1395
MEM 474.796875 1738750462.2445
MEM 474.796875 1738750462.3495
MEM 474.812500 1738750462.4546
MEM 474.921875 1738750462.5593
MEM 474.921875 1738750462.6643
MEM 474.921875 1738750462.7694
MEM 474.953125 1738750462.8744
MEM 474.984375 1738750462.9794
MEM 475.015625 1738750463.0844
MEM 475.062500 1738750463.1895
MEM 475.140625 1738750463.2945
MEM 475.109375 1738750463.3995
MEM 475.312500 1738750463.5046
MEM 475.390625 1738750463.6096
MEM 475.734375 1738750463.7146
MEM 475.765625 1738750463.8197
MEM 475.781250 1738750463.9247
MEM 475.859375 1738750464.0261
MEM 476.140625 1738750464.1311
MEM 476.109375 1738750464.2323
MEM 476.203125 1738750464.3373
MEM 476.296875 1738750464.4424
MEM 476.703125 1738750464.5437
MEM 476.703125 1738750464.6446
MEM 476.718750 1738750464.7498
MEM 476.718750 1738750464.8549
MEM 476.718750 1738750464.9601
MEM 476.687500 1738750465.0619
MEM 476.703125 1738750465.1670
MEM 476.687500 1738750465.2672
MEM 476.734375 1738750465.3722
MEM 476.750000 1738750465.4761
MEM 476.843750 1738750465.5811
MEM 476.968750 1738750465.6862
MEM 477.093750 1738750465.7912
MEM 477.171875 1738750465.8962
MEM 477.203125 1738750466.0012
MEM 477.281250 1738750466.1063
MEM 477.281250 1738750466.2114
MEM 477.296875 1738750466.3164
MEM 477.312500 1738750466.4214
MEM 477.328125 1738750466.5265
MEM 477.375000 1738750466.6315
MEM 477.593750 1738750466.7366
MEM 477.562500 1738750466.8417
MEM 477.703125 1738750466.9442
MEM 477.718750 1738750467.0493
MEM 477.796875 1738750467.1543
MEM 477.921875 1738750467.2594
MEM 477.859375 1738750467.3644
MEM 477.812500 1738750467.4694
MEM 477.812500 1738750467.5745
MEM 477.812500 1738750467.6795
MEM 477.843750 1738750467.7846
MEM 477.828125 1738750467.8884
MEM 477.828125 1738750467.9935
MEM 477.843750 1738750468.0985
MEM 477.843750 1738750468.2035
MEM 477.937500 1738750468.3085
MEM 477.906250 1738750468.4096
MEM 477.968750 1738750468.5146
MEM 477.968750 1738750468.6196
MEM 478.046875 1738750468.7247
MEM 478.046875 1738750468.8286
MEM 478.046875 1738750468.9336
MEM 478.046875 1738750469.0387
MEM 478.203125 1738750469.1438
MEM 478.265625 1738750469.2488
MEM 478.390625 1738750469.3539
MEM 478.437500 1738750469.4589
MEM 478.531250 1738750469.5639
MEM 478.593750 1738750469.6690
MEM 478.781250 1738750469.7700
MEM 478.812500 1738750469.8750
CMDLINE python3 adjoint.py
MEM 0.171875 1738750489.8516
MEM 52.328125 1738750489.9568
MEM 68.250000 1738750490.0605
MEM 68.500000 1738750490.1656
MEM 82.359375 1738750490.2708
MEM 119.906250 1738750490.3759
MEM 136.546875 1738750490.4810
MEM 157.609375 1738750490.5862
MEM 193.828125 1738750490.6913
MEM 208.593750 1738750490.7964
MEM 208.453125 1738750490.9015
MEM 210.984375 1738750491.0059
MEM 234.421875 1738750491.1111
MEM 253.125000 1738750491.2119
MEM 254.312500 1738750491.3170
MEM 256.125000 1738750491.4221
MEM 256.468750 1738750491.5272
MEM 256.953125 1738750491.6320
MEM 258.843750 1738750491.7371
MEM 258.953125 1738750491.8421
MEM 259.171875 1738750491.9440
MEM 260.000000 1738750492.0490
MEM 262.140625 1738750492.1541
MEM 262.718750 1738750492.2592
MEM 263.984375 1738750492.3637
MEM 265.687500 1738750492.4669
MEM 266.140625 1738750492.5720
MEM 267.156250 1738750492.6771
MEM 271.500000 1738750492.7822
MEM 271.875000 1738750492.8872
MEM 272.171875 1738750492.9924
MEM 274.375000 1738750493.0974
MEM 275.656250 1738750493.2026
MEM 276.281250 1738750493.3077
MEM 277.062500 1738750493.4128
MEM 277.687500 1738750493.5179
MEM 282.218750 1738750493.6230
MEM 284.421875 1738750493.7282
MEM 285.218750 1738750493.8333
MEM 286.000000 1738750493.9384
MEM 286.281250 1738750494.0435
MEM 288.203125 1738750494.1486
MEM 288.843750 1738750494.2537
MEM 289.187500 1738750494.3588
MEM 289.890625 1738750494.4639
MEM 289.937500 1738750494.5690
MEM 293.000000 1738750494.6742
MEM 293.500000 1738750494.7793
MEM 293.625000 1738750494.8844
MEM 295.937500 1738750494.9895
MEM 296.828125 1738750495.0912
MEM 297.187500 1738750495.1952
MEM 297.281250 1738750495.3004
MEM 297.328125 1738750495.4055
MEM 297.218750 1738750495.5106
MEM 299.593750 1738750495.6158
MEM 303.437500 1738750495.7209
MEM 303.656250 1738750495.8261
MEM 306.218750 1738750495.9312
MEM 306.359375 1738750496.0363
MEM 306.328125 1738750496.1414
MEM 306.937500 1738750496.2465
MEM 307.609375 1738750496.3515
MEM 308.843750 1738750496.4567
MEM 309.328125 1738750496.5617
MEM 311.734375 1738750496.6669
MEM 312.687500 1738750496.7720
MEM 313.203125 1738750496.8771
MEM 313.406250 1738750496.9822
MEM 313.421875 1738750497.0873
MEM 314.968750 1738750497.1924
MEM 316.296875 1738750497.2975
MEM 316.500000 1738750497.4026
MEM 316.718750 1738750497.5077
MEM 317.078125 1738750497.6128
MEM 318.000000 1738750497.7179
MEM 318.125000 1738750497.8230
MEM 318.281250 1738750497.9276
MEM 318.765625 1738750498.0280
MEM 318.593750 1738750498.1331
MEM 318.890625 1738750498.2382
MEM 319.578125 1738750498.3402
MEM 319.687500 1738750498.4452
MEM 319.812500 1738750498.5503
MEM 320.796875 1738750498.6535
MEM 320.859375 1738750498.7586
MEM 326.953125 1738750498.8638
MEM 330.531250 1738750498.9691
MEM 336.218750 1738750499.0742
MEM 344.140625 1738750499.1795
MEM 343.953125 1738750499.2846
MEM 344.000000 1738750499.3897
MEM 344.156250 1738750499.4948
MEM 344.359375 1738750499.6000
MEM 347.671875 1738750499.7051
MEM 349.734375 1738750499.8102
MEM 350.859375 1738750499.9110
MEM 353.312500 1738750500.0161
MEM 353.375000 1738750500.1212
MEM 353.312500 1738750500.2219
MEM 353.390625 1738750500.3271
MEM 353.687500 1738750500.4322
MEM 355.437500 1738750500.5374
MEM 355.937500 1738750500.6425
MEM 355.968750 1738750500.7476
MEM 356.000000 1738750500.8514
MEM 356.000000 1738750500.9565
MEM 357.328125 1738750501.0616
MEM 358.125000 1738750501.1667
MEM 358.312500 1738750501.2718
MEM 358.437500 1738750501.3769
MEM 359.687500 1738750501.4821
MEM 359.859375 1738750501.5873
MEM 359.828125 1738750501.6923
MEM 359.968750 1738750501.7974
MEM 360.484375 1738750501.9025
MEM 360.890625 1738750502.0075
MEM 361.250000 1738750502.1126
MEM 363.046875 1738750502.2178
MEM 364.296875 1738750502.3229
MEM 365.343750 1738750502.4280
MEM 365.531250 1738750502.5331
MEM 368.062500 1738750502.6382
MEM 368.078125 1738750502.7431
MEM 368.296875 1738750502.8482
MEM 368.343750 1738750502.9532
MEM 368.437500 1738750503.0584
MEM 368.437500 1738750503.1635
MEM 369.859375 1738750503.2658
MEM 372.843750 1738750503.3710
MEM 373.500000 1738750503.4731
MEM 373.625000 1738750503.5782
MEM 376.234375 1738750503.6833
MEM 376.343750 1738750503.7884
MEM 376.250000 1738750503.8936
MEM 376.453125 1738750503.9987
MEM 376.437500 1738750504.1038
MEM 377.984375 1738750504.2089
MEM 378.109375 1738750504.3140
MEM 378.734375 1738750504.4191
MEM 381.140625 1738750504.5242
MEM 381.109375 1738750504.6293
MEM 381.171875 1738750504.7344
MEM 381.562500 1738750504.8395
MEM 382.125000 1738750504.9445
MEM 382.406250 1738750505.0496
MEM 382.484375 1738750505.1547
MEM 382.843750 1738750505.2598
MEM 383.718750 1738750505.3649
MEM 384.265625 1738750505.4701
MEM 384.406250 1738750505.5752
MEM 384.515625 1738750505.6803
MEM 385.531250 1738750505.7854
MEM 386.281250 1738750505.8906
MEM 386.406250 1738750505.9956
MEM 386.734375 1738750506.1007
MEM 387.390625 1738750506.2058
MEM 387.562500 1738750506.3109
MEM 387.703125 1738750506.4160
MEM 389.140625 1738750506.5212
MEM 393.937500 1738750506.6263
MEM 394.406250 1738750506.7314
MEM 394.578125 1738750506.8366
MEM 397.093750 1738750506.9417
MEM 397.109375 1738750507.0468
MEM 397.234375 1738750507.1518
MEM 397.406250 1738750507.2569
MEM 397.562500 1738750507.3620
MEM 399.625000 1738750507.4671
MEM 404.218750 1738750507.5723
MEM 405.468750 1738750507.6774
MEM 405.437500 1738750507.7825
MEM 405.812500 1738750507.8876
MEM 409.375000 1738750507.9927
MEM 418.531250 1738750508.0979
MEM 422.515625 1738750508.2030
MEM 426.640625 1738750508.3082
MEM 426.734375 1738750508.4107
MEM 427.015625 1738750508.5159
MEM 429.250000 1738750508.6210
MEM 429.531250 1738750508.7237
MEM 429.578125 1738750508.8281
MEM 429.859375 1738750508.9333
MEM 430.156250 1738750509.0351
MEM 430.437500 1738750509.1377
MEM 430.687500 1738750509.2424
MEM 436.046875 1738750509.3475
MEM 436.265625 1738750509.4527
MEM 436.812500 1738750509.5568
MEM 436.828125 1738750509.6618
MEM 436.875000 1738750509.7670
MEM 436.843750 1738750509.8722
MEM 436.843750 1738750509.9774
MEM 436.812500 1738750510.0826
MEM 436.812500 1738750510.1878
MEM 436.781250 1738750510.2930
MEM 436.718750 1738750510.3982
MEM 436.718750 1738750510.5034
MEM 436.718750 1738750510.6085
MEM 436.562500 1738750510.7137
MEM 436.734375 1738750510.8189
MEM 437.015625 1738750510.9240
MEM 437.109375 1738750511.0291
MEM 437.359375 1738750511.1342
MEM 438.234375 1738750511.2393
MEM 438.250000 1738750511.3445
MEM 438.296875 1738750511.4496
MEM 438.781250 1738750511.5548
MEM 439.562500 1738750511.6598
MEM 440.125000 1738750511.7650
MEM 440.140625 1738750511.8701
MEM 440.312500 1738750511.9752
MEM 440.781250 1738750512.0802
MEM 440.750000 1738750512.1854
MEM 440.750000 1738750512.2906
MEM 440.781250 1738750512.3958
MEM 441.984375 1738750512.5010
MEM 441.687500 1738750512.6062
MEM 441.734375 1738750512.7113
MEM 441.812500 1738750512.8165
MEM 441.812500 1738750512.9217
MEM 441.812500 1738750513.0269
MEM 441.859375 1738750513.1320
MEM 441.859375 1738750513.2372
MEM 441.859375 1738750513.3424
MEM 441.906250 1738750513.4475
MEM 441.906250 1738750513.5527
MEM 441.906250 1738750513.6535
MEM 441.906250 1738750513.7576
MEM 441.828125 1738750513.8628
MEM 441.609375 1738750513.9638
MEM 441.640625 1738750514.0673
MEM 441.546875 1738750514.1725
MEM 441.328125 1738750514.2777
MEM 441.375000 1738750514.3829
MEM 441.375000 1738750514.4881
MEM 441.406250 1738750514.5932
MEM 441.296875 1738750514.6984
MEM 441.078125 1738750514.8036
MEM 441.078125 1738750514.9067
MEM 440.953125 1738750515.0117
MEM 440.765625 1738750515.1169
MEM 440.796875 1738750515.2221
MEM 440.796875 1738750515.3273
MEM 440.843750 1738750515.4284
MEM 440.843750 1738750515.5336
MEM 440.843750 1738750515.6388
MEM 440.843750 1738750515.7439
MEM 440.875000 1738750515.8491
MEM 440.875000 1738750515.9542
MEM 440.875000 1738750516.0594
MEM 440.921875 1738750516.1615
MEM 440.921875 1738750516.2667
MEM 440.921875 1738750516.3709
MEM 440.921875 1738750516.4761
MEM 440.953125 1738750516.5785
MEM 440.953125 1738750516.6837
MEM 440.953125 1738750516.7888
MEM 440.953125 1738750516.8940
MEM 440.984375 1738750516.9992
MEM 440.984375 1738750517.1043
MEM 440.984375 1738750517.2095
MEM 441.015625 1738750517.3146
MEM 441.015625 1738750517.4198
MEM 441.015625 1738750517.5250
MEM 441.015625 1738750517.6301
MEM 441.046875 1738750517.7353
MEM 441.046875 1738750517.8404
MEM 441.046875 1738750517.9456
MEM 441.046875 1738750518.0508
MEM 441.093750 1738750518.1560
MEM 441.187500 1738750518.2602
MEM 441.187500 1738750518.3654
MEM 441.218750 1738750518.4705
MEM 441.218750 1738750518.5757
MEM 441.218750 1738750518.6786
MEM 441.218750 1738750518.7838
MEM 441.234375 1738750518.8889
MEM 441.234375 1738750518.9941
MEM 441.234375 1738750519.0993
MEM 441.234375 1738750519.2045
MEM 441.250000 1738750519.3096
MEM 441.250000 1738750519.4127
MEM 441.250000 1738750519.5179
MEM 441.281250 1738750519.6231
MEM 441.281250 1738750519.7282
MEM 441.281250 1738750519.8334
MEM 441.281250 1738750519.9386
MEM 441.312500 1738750520.0438
MEM 441.312500 1738750520.1489
MEM 441.312500 1738750520.2494
MEM 441.312500 1738750520.3546
MEM 441.343750 1738750520.4597
MEM 441.343750 1738750520.5648
MEM 441.343750 1738750520.6700
MEM 441.343750 1738750520.7751
MEM 441.390625 1738750520.8803
MEM 441.390625 1738750520.9855
MEM 441.390625 1738750521.0906
MEM 441.453125 1738750521.1953
MEM 441.453125 1738750521.3005
MEM 441.453125 1738750521.4057
MEM 441.453125 1738750521.5109
MEM 441.453125 1738750521.6120
MEM 441.453125 1738750521.7172
MEM 441.453125 1738750521.8223
MEM 441.500000 1738750521.9276
MEM 441.500000 1738750522.0327
MEM 441.500000 1738750522.1379
MEM 441.500000 1738750522.2430
MEM 441.546875 1738750522.3454
MEM 441.546875 1738750522.4505
MEM 441.546875 1738750522.5557
MEM 441.546875 1738750522.6609
MEM 441.578125 1738750522.7615
MEM 441.578125 1738750522.8667
MEM 441.578125 1738750522.9719
MEM 441.578125 1738750523.0770
MEM 441.609375 1738750523.1822
MEM 441.609375 1738750523.2874
MEM 441.609375 1738750523.3925
MEM 441.640625 1738750523.4977
MEM 441.640625 1738750523.6029
MEM 441.640625 1738750523.7080
MEM 441.640625 1738750523.8132
MEM 441.687500 1738750523.9184
MEM 441.687500 1738750524.0235
MEM 441.687500 1738750524.1286
MEM 441.687500 1738750524.2338
MEM 441.718750 1738750524.3390
MEM 441.718750 1738750524.4441
MEM 441.718750 1738750524.5493
MEM 441.718750 1738750524.6545
MEM 441.718750 1738750524.7596
MEM 441.734375 1738750524.8622
MEM 441.734375 1738750524.9673
MEM 441.781250 1738750525.0725
MEM 441.781250 1738750525.1777
MEM 441.781250 1738750525.2828
MEM 441.781250 1738750525.3880
MEM 441.812500 1738750525.4932
MEM 441.812500 1738750525.5952
MEM 441.812500 1738750525.6955
MEM 441.843750 1738750525.8007
MEM 441.843750 1738750525.9058
MEM 441.843750 1738750526.0110
MEM 441.843750 1738750526.1122
MEM 441.890625 1738750526.2174
MEM 441.890625 1738750526.3226
MEM 441.890625 1738750526.4277
MEM 441.890625 1738750526.5329
MEM 441.953125 1738750526.6380
MEM 441.953125 1738750526.7432
MEM 441.953125 1738750526.8483
MEM 441.953125 1738750526.9535
MEM 441.953125 1738750527.0587
MEM 441.953125 1738750527.1623
MEM 441.953125 1738750527.2675
MEM 442.015625 1738750527.3726
MEM 442.015625 1738750527.4778
MEM 442.015625 1738750527.5830
MEM 442.015625 1738750527.6881
MEM 442.015625 1738750527.7933
MEM 442.015625 1738750527.8984
MEM 442.015625 1738750528.0036
MEM 442.015625 1738750528.1088
MEM 442.078125 1738750528.2139
MEM 442.078125 1738750528.3191
MEM 442.078125 1738750528.4242
MEM 442.109375 1738750528.5294
MEM 442.109375 1738750528.6345
MEM 442.109375 1738750528.7391
MEM 442.109375 1738750528.8442
MEM 442.140625 1738750528.9457
MEM 442.140625 1738750529.0508
MEM 442.140625 1738750529.1560
MEM 442.140625 1738750529.2611
MEM 442.171875 1738750529.3624
MEM 442.171875 1738750529.4675
MEM 442.171875 1738750529.5727
MEM 442.218750 1738750529.6778
MEM 442.218750 1738750529.7830
MEM 442.218750 1738750529.8881
MEM 442.218750 1738750529.9933
MEM 442.250000 1738750530.0984
MEM 442.250000 1738750530.2036
MEM 442.250000 1738750530.3088
MEM 442.250000 1738750530.4139
MEM 442.281250 1738750530.5191
MEM 442.281250 1738750530.6243
MEM 442.296875 1738750530.7294
MEM 442.312500 1738750530.8346
MEM 442.312500 1738750530.9398
MEM 442.312500 1738750531.0450
MEM 442.312500 1738750531.1502
MEM 442.312500 1738750531.2554
MEM 442.312500 1738750531.3606
MEM 442.328125 1738750531.4625
MEM 442.328125 1738750531.5677
MEM 442.328125 1738750531.6728
MEM 442.468750 1738750531.7780
MEM 442.625000 1738750531.8831
MEM 443.328125 1738750531.9882
MEM 443.265625 1738750532.0933
MEM 443.546875 1738750532.1985
MEM 444.234375 1738750532.3035
MEM 445.109375 1738750532.4086
MEM 445.093750 1738750532.5137
MEM 445.093750 1738750532.6189
MEM 452.500000 1738750532.7240
MEM 452.734375 1738750532.8291
MEM 453.015625 1738750532.9341
MEM 454.234375 1738750533.0392
MEM 455.078125 1738750533.1443
MEM 455.140625 1738750533.2495
MEM 455.953125 1738750533.3545
MEM 456.031250 1738750533.4596
MEM 456.328125 1738750533.5647
MEM 457.156250 1738750533.6698
MEM 457.875000 1738750533.7748
MEM 458.250000 1738750533.8799
MEM 458.421875 1738750533.9849
MEM 459.546875 1738750534.0900
MEM 461.281250 1738750534.1951
MEM 462.046875 1738750534.3002
MEM 462.140625 1738750534.4053
MEM 462.531250 1738750534.5104
MEM 464.281250 1738750534.6154
MEM 465.046875 1738750534.7205
MEM 465.109375 1738750534.8255
MEM 465.312500 1738750534.9306
MEM 465.312500 1738750535.0358
MEM 465.437500 1738750535.1409
MEM 465.796875 1738750535.2460
MEM 467.765625 1738750535.3475
MEM 467.500000 1738750535.4499
MEM 468.437500 1738750535.5550
MEM 468.515625 1738750535.6601
MEM 468.640625 1738750535.7653
MEM 468.890625 1738750535.8705
MEM 468.828125 1738750535.9715
MEM 468.812500 1738750536.0766
MEM 470.843750 1738750536.1797
MEM 472.734375 1738750536.2848
MEM 472.812500 1738750536.3900
MEM 473.625000 1738750536.4950
MEM 473.703125 1738750536.5977
MEM 473.515625 1738750536.7028
MEM 473.515625 1738750536.8080
MEM 473.578125 1738750536.9127
MEM 473.640625 1738750537.0139
MEM 477.750000 1738750537.1191
MEM 477.687500 1738750537.2243
MEM 482.281250 1738750537.3294
MEM 482.375000 1738750537.4345
MEM 482.500000 1738750537.5397
MEM 482.687500 1738750537.6448
MEM 483.687500 1738750537.7461
MEM 484.843750 1738750537.8511
MEM 485.000000 1738750537.9563
MEM 485.281250 1738750538.0614
MEM 485.500000 1738750538.1666
MEM 485.687500 1738750538.2717
MEM 486.343750 1738750538.3769
MEM 486.968750 1738750538.4799
MEM 487.046875 1738750538.5850
MEM 487.234375 1738750538.6901
MEM 488.406250 1738750538.7952
MEM 489.062500 1738750538.8973
MEM 489.265625 1738750538.9976
MEM 489.468750 1738750539.1027
MEM 489.812500 1738750539.2078
MEM 491.031250 1738750539.3128
MEM 493.625000 1738750539.4139
MEM 495.609375 1738750539.5191
MEM 495.671875 1738750539.6242
MEM 495.750000 1738750539.7289
MEM 498.343750 1738750539.8340
MEM 498.437500 1738750539.9391
MEM 498.609375 1738750540.0442
MEM 498.453125 1738750540.1493
MEM 498.453125 1738750540.2544
MEM 498.562500 1738750540.3546
MEM 498.531250 1738750540.4572
MEM 499.015625 1738750540.5623
MEM 503.281250 1738750540.6675
MEM 503.125000 1738750540.7700
MEM 503.406250 1738750540.8752
MEM 507.953125 1738750540.9803
MEM 508.687500 1738750541.0854
MEM 508.875000 1738750541.1906
MEM 508.984375 1738750541.2958
MEM 508.890625 1738750541.3992
MEM 508.921875 1738750541.5044
MEM 509.203125 1738750541.6096
MEM 510.375000 1738750541.7129
MEM 510.218750 1738750541.8146
MEM 510.218750 1738750541.9197
MEM 510.281250 1738750542.0249
MEM 511.140625 1738750542.1251
MEM 512.375000 1738750542.2302
MEM 512.687500 1738750542.3311
MEM 512.859375 1738750542.4361
MEM 512.765625 1738750542.5413
MEM 512.734375 1738750542.6465
MEM 512.703125 1738750542.7474
MEM 512.703125 1738750542.8526
MEM 512.812500 1738750542.9577
MEM 512.812500 1738750543.0631
MEM 512.812500 1738750543.1646
MEM 512.734375 1738750543.2699
MEM 512.968750 1738750543.3751
MEM 512.968750 1738750543.4802
MEM 513.593750 1738750543.5854
MEM 513.687500 1738750543.6904
MEM 513.656250 1738750543.7955
MEM 513.625000 1738750543.9007
MEM 513.734375 1738750544.0058
MEM 513.734375 1738750544.1112
MEM 513.687500 1738750544.2163
MEM 513.796875 1738750544.3214
MEM 514.437500 1738750544.4265
MEM 515.296875 1738750544.5316
MEM 515.328125 1738750544.6367
MEM 515.328125 1738750544.7418
MEM 515.437500 1738750544.8463
MEM 515.437500 1738750544.9482
MEM 515.437500 1738750545.0515
MEM 515.281250 1738750545.1566
MEM 516.343750 1738750545.2617
MEM 517.218750 1738750545.3669
MEM 517.656250 1738750545.4720
MEM 517.671875 1738750545.5771
MEM 517.671875 1738750545.6797
MEM 517.781250 1738750545.7848
MEM 517.781250 1738750545.8904
MEM 517.984375 1738750545.9955
MEM 518.390625 1738750546.1006
MEM 520.531250 1738750546.2057
MEM 521.328125 1738750546.3109
MEM 521.578125 1738750546.4144
MEM 521.437500 1738750546.5196
MEM 521.375000 1738750546.6247
MEM 521.484375 1738750546.7299
MEM 521.484375 1738750546.8353
MEM 521.609375 1738750546.9405
MEM 522.015625 1738750547.0455
MEM 522.531250 1738750547.1484
